ts,script,host,path,status,dur_s,retries,note
2026-08-31 14:48:55,fetch_detail.py,db.netkeiba.com,/horse/2024107306/,200,0.33,1,
2026-08-31 14:49:02,fetch_detail.py,db.netkeiba.com,/horse/2024103474/,200,0.33,1,
2026-08-31 14:49:09,fetch_detail.py,db.netkeiba.com,/horse/2024105776/,200,0.46,1,
2026-08-31 14:49:15,fetch_detail.py,db.netkeiba.com,/horse/2024100172/,200,0.34,1,
2026-08-31 14:49:22,fetch_detail.py,db.netkeiba.com,/horse/2024109090/,200,0.36,1,
2026-08-31 14:49:30,fetch_detail.py,db.netkeiba.com,/horse/2024101865/,200,0.42,1,
2026-08-31 14:49:37,fetch_detail.py,db.netkeiba.com,/horse/2024106170/,200,0.36,1,
2026-08-31 14:49:43,fetch_detail.py,db.netkeiba.com,/horse/2024103334/,200,0.42,1,
2026-08-31 14:49:50,fetch_detail.py,db.netkeiba.com,/horse/2024102884/,200,0.43,1,
2026-08-31 14:49:56,fetch_detail.py,db.netkeiba.com,/horse/2024101150/,200,0.39,1,
2026-08-31 14:50:01,fetch_detail.py,db.netkeiba.com,/horse/2024103486/,200,0.35,1,
2026-08-31 14:50:07,fetch_detail.py,db.netkeiba.com,/horse/2024106057/,200,0.35,1,
2026-08-31 14:50:14,fetch_detail.py,db.netkeiba.com,/horse/2024106308/,200,0.37,1,
2026-08-31 14:50:21,fetch_detail.py,db.netkeiba.com,/horse/2024106242/,200,0.39,1,
2026-08-31 14:50:27,fetch_detail.py,db.netkeiba.com,/horse/2024103485/,200,0.37,1,
2026-08-31 14:50:35,fetch_detail.py,db.netkeiba.com,/horse/2024107219/,200,0.43,1,
2026-08-31 14:50:42,fetch_detail.py,db.netkeiba.com,/horse/2024106547/,200,0.38,1,
2026-08-31 14:50:47,fetch_detail.py,db.netkeiba.com,/horse/2024106633/,200,0.3,1,
2026-08-31 14:50:54,fetch_detail.py,db.netkeiba.com,/horse/2024102312/,200,0.33,1,
2026-08-31 14:51:00,fetch_detail.py,db.netkeiba.com,/horse/2024100732/,200,0.28,1,
2026-08-31 14:51:07,fetch_detail.py,db.netkeiba.com,/horse/2024101981/,200,0.33,1,
2026-08-31 14:51:13,fetch_detail.py,db.netkeiba.com,/horse/2024105897/,200,0.32,1,
2026-08-31 14:51:20,fetch_detail.py,db.netkeiba.com,/horse/2024105385/,200,0.45,1,
2026-08-31 14:51:27,fetch_detail.py,db.netkeiba.com,/horse/2024106441/,200,0.32,1,
2026-08-31 14:51:34,fetch_detail.py,db.netkeiba.com,/horse/2024105156/,200,0.34,1,
2026-08-31 14:51:39,fetch_detail.py,db.netkeiba.com,/horse/2024105931/,200,0.32,1,
2026-08-31 14:51:44,fetch_detail.py,db.netkeiba.com,/horse/2024103445/,200,0.39,1,
2026-08-31 14:51:51,fetch_detail.py,db.netkeiba.com,/horse/2024101934/,200,0.35,1,
2026-08-31 14:51:58,fetch_detail.py,db.netkeiba.com,/horse/2024104867/,200,0.34,1,
2026-08-31 14:52:04,fetch_detail.py,db.netkeiba.com,/horse/2024106334/,200,0.3,1,
2026-08-31 14:52:10,fetch_detail.py,db.netkeiba.com,/horse/2024102885/,200,0.42,1,
2026-08-31 14:52:18,fetch_detail.py,db.netkeiba.com,/horse/2024104231/,200,0.42,1,
2026-08-31 14:52:24,fetch_detail.py,db.netkeiba.com,/horse/2024103011/,200,0.46,1,
2026-08-31 14:52:30,fetch_detail.py,db.netkeiba.com,/horse/2024106036/,200,0.31,1,
2026-08-31 14:52:37,fetch_detail.py,db.netkeiba.com,/horse/2024105273/,200,0.37,1,
2026-08-31 14:52:43,fetch_detail.py,db.netkeiba.com,/horse/2024106926/,200,0.35,1,
2026-08-31 14:52:50,fetch_detail.py,db.netkeiba.com,/horse/2024104299/,200,0.37,1,
2026-08-31 14:52:56,fetch_detail.py,db.netkeiba.com,/horse/2024100726/,200,0.42,1,
2026-08-31 14:53:04,fetch_detail.py,db.netkeiba.com,/horse/2024101967/,200,0.34,1,
2026-08-31 14:53:10,fetch_detail.py,db.netkeiba.com,/horse/2024104452/,200,0.7,1,
2026-08-31 14:53:17,fetch_detail.py,db.netkeiba.com,/horse/2024103454/,200,0.34,1,
2026-08-31 14:53:22,fetch_detail.py,db.netkeiba.com,/horse/2024100763/,200,0.4,1,
2026-08-31 14:53:28,fetch_detail.py,db.netkeiba.com,/horse/2024105755/,200,0.37,1,
2026-08-31 14:53:34,fetch_detail.py,db.netkeiba.com,/horse/2024102217/,200,0.34,1,
2026-08-31 14:53:40,fetch_detail.py,db.netkeiba.com,/horse/2024105381/,200,0.33,1,
2026-08-31 14:53:46,fetch_detail.py,db.netkeiba.com,/horse/2024100111/,200,0.4,1,
2026-08-31 14:53:52,fetch_detail.py,db.netkeiba.com,/horse/2024103902/,200,0.34,1,
2026-08-31 14:54:00,fetch_detail.py,db.netkeiba.com,/horse/2024105824/,200,0.37,1,
2026-08-31 14:54:07,fetch_detail.py,db.netkeiba.com,/horse/2024107175/,200,0.35,1,
2026-08-31 14:54:12,fetch_detail.py,db.netkeiba.com,/horse/2024101400/,200,0.34,1,
2026-08-31 14:54:18,fetch_detail.py,db.netkeiba.com,/horse/2024103469/,200,0.34,1,
2026-08-31 14:54:25,fetch_detail.py,db.netkeiba.com,/horse/2024106355/,200,0.32,1,
2026-08-31 14:54:30,fetch_detail.py,db.netkeiba.com,/horse/2024103244/,200,0.4,1,
2026-08-31 14:54:37,fetch_detail.py,db.netkeiba.com,/horse/2024107236/,200,0.31,1,
2026-08-31 14:54:44,fetch_detail.py,db.netkeiba.com,/horse/2024103490/,200,0.34,1,
2026-08-31 14:54:50,fetch_detail.py,db.netkeiba.com,/horse/2024105256/,200,0.32,1,
2026-08-31 14:54:57,fetch_detail.py,db.netkeiba.com,/horse/2024106172/,200,0.41,1,
2026-08-31 14:55:03,fetch_detail.py,db.netkeiba.com,/horse/2024106212/,200,0.37,1,
2026-08-31 14:55:10,fetch_detail.py,db.netkeiba.com,/horse/2024101228/,200,0.42,1,
2026-08-31 14:55:15,fetch_detail.py,db.netkeiba.com,/horse/2024104574/,200,0.42,1,
2026-08-31 14:55:22,fetch_detail.py,db.netkeiba.com,/horse/2024102218/,200,0.41,1,
2026-08-31 14:55:29,fetch_detail.py,db.netkeiba.com,/horse/2024103444/,200,0.38,1,
2026-08-31 14:55:36,fetch_detail.py,db.netkeiba.com,/horse/2024102476/,200,0.34,1,
2026-08-31 14:55:42,fetch_detail.py,db.netkeiba.com,/horse/2024102481/,200,0.32,1,
2026-08-31 14:55:49,fetch_detail.py,db.netkeiba.com,/horse/2024100457/,200,0.31,1,
2026-08-31 14:55:56,fetch_detail.py,db.netkeiba.com,/horse/2023106068/,200,0.39,1,
2026-08-31 14:56:02,fetch_detail.py,db.netkeiba.com,/horse/2023103676/,200,0.36,1,
2026-08-31 14:56:07,fetch_detail.py,db.netkeiba.com,/horse/2023105237/,200,0.39,1,
2026-08-31 14:56:13,fetch_detail.py,db.netkeiba.com,/horse/2023100472/,200,0.35,1,
2026-08-31 14:56:19,fetch_detail.py,db.netkeiba.com,/horse/2023104056/,200,0.38,1,
2026-08-31 14:56:25,fetch_detail.py,db.netkeiba.com,/horse/2023104857/,200,0.4,1,
2026-08-31 14:56:31,fetch_detail.py,db.netkeiba.com,/horse/2023104926/,200,0.44,1,
2026-08-31 14:56:38,fetch_detail.py,db.netkeiba.com,/horse/2023106187/,200,0.41,1,
2026-08-31 14:56:43,fetch_detail.py,db.netkeiba.com,/horse/2023105014/,200,0.35,1,
2026-08-31 14:56:49,fetch_detail.py,db.netkeiba.com,/horse/2023106902/,200,0.33,1,
2026-08-31 14:56:56,fetch_detail.py,db.netkeiba.com,/horse/2023103417/,200,0.32,1,
2026-08-31 14:57:02,fetch_detail.py,db.netkeiba.com,/horse/2023107359/,200,0.4,1,
2026-08-31 14:57:09,fetch_detail.py,db.netkeiba.com,/horse/2023100918/,200,0.36,1,
2026-08-31 14:57:17,fetch_detail.py,db.netkeiba.com,/horse/2023103081/,200,0.39,1,
2026-08-31 14:57:22,fetch_detail.py,db.netkeiba.com,/horse/2023106893/,200,0.35,1,
2026-08-31 14:57:28,fetch_detail.py,db.netkeiba.com,/horse/2023103199/,200,0.4,1,
2026-08-31 14:57:35,fetch_detail.py,db.netkeiba.com,/horse/2023106843/,200,0.34,1,
2026-08-31 14:57:42,fetch_detail.py,db.netkeiba.com,/horse/2023106910/,200,0.4,1,
2026-08-31 14:57:47,fetch_detail.py,db.netkeiba.com,/horse/2023105385/,200,0.35,1,
2026-08-31 14:57:53,fetch_detail.py,db.netkeiba.com,/horse/2023107403/,200,0.4,1,
2026-08-31 14:58:01,fetch_detail.py,db.netkeiba.com,/horse/2023103287/,200,0.33,1,
2026-08-31 14:58:08,fetch_detail.py,db.netkeiba.com,/horse/2023103370/,200,0.35,1,
2026-08-31 14:58:14,fetch_detail.py,db.netkeiba.com,/horse/2023103555/,200,0.33,1,
2026-08-31 14:58:22,fetch_detail.py,db.netkeiba.com,/horse/2023107048/,200,0.37,1,
2026-08-31 14:58:27,fetch_detail.py,db.netkeiba.com,/horse/2023103348/,200,0.36,1,
2026-08-31 14:58:33,fetch_detail.py,db.netkeiba.com,/horse/2023105404/,200,0.41,1,
2026-08-31 14:58:39,fetch_detail.py,db.netkeiba.com,/horse/2023104378/,200,0.39,1,
2026-08-31 14:58:46,fetch_detail.py,db.netkeiba.com,/horse/2023101050/,200,0.33,1,
2026-08-31 14:58:53,fetch_detail.py,db.netkeiba.com,/horse/2023105370/,200,0.3,1,
2026-08-31 14:59:00,fetch_detail.py,db.netkeiba.com,/horse/2023105004/,200,0.4,1,
2026-08-31 14:59:06,fetch_detail.py,db.netkeiba.com,/horse/2023104396/,200,0.4,1,
2026-08-31 14:59:13,fetch_detail.py,db.netkeiba.com,/horse/2023105064/,200,0.33,1,
2026-08-31 14:59:20,fetch_detail.py,db.netkeiba.com,/horse/2023105041/,200,0.42,1,
2026-08-31 14:59:25,fetch_detail.py,db.netkeiba.com,/horse/2023107094/,200,0.36,1,
2026-08-31 14:59:31,fetch_detail.py,db.netkeiba.com,/horse/2023105352/,200,0.36,1,
2026-08-31 14:59:38,fetch_detail.py,db.netkeiba.com,/horse/2023106084/,200,0.35,1,
2026-08-31 14:59:45,fetch_detail.py,db.netkeiba.com,/horse/2023107283/,200,0.41,1,
2026-08-31 14:59:51,fetch_detail.py,db.netkeiba.com,/horse/2023104063/,200,0.41,1,
2026-08-31 14:59:57,fetch_detail.py,db.netkeiba.com,/horse/2023106963/,200,0.32,1,
2026-08-31 15:00:05,fetch_detail.py,db.netkeiba.com,/horse/2023105378/,200,0.35,1,
2026-08-31 15:00:11,fetch_detail.py,db.netkeiba.com,/horse/2023105286/,200,0.34,1,
2026-08-31 15:00:17,fetch_detail.py,db.netkeiba.com,/horse/2023103170/,200,0.38,1,
2026-08-31 15:00:23,fetch_detail.py,db.netkeiba.com,/horse/2023107068/,200,0.32,1,
2026-08-31 15:00:29,fetch_detail.py,db.netkeiba.com,/horse/2023105643/,200,0.44,1,
2026-08-31 15:00:35,fetch_detail.py,db.netkeiba.com,/horse/2023105801/,200,0.32,1,
2026-08-31 15:00:42,fetch_detail.py,db.netkeiba.com,/horse/2023100177/,200,0.36,1,
2026-08-31 15:00:49,fetch_detail.py,db.netkeiba.com,/horse/2023105372/,200,0.38,1,
2026-08-31 15:00:55,fetch_detail.py,db.netkeiba.com,/horse/2023107114/,200,0.4,1,
2026-08-31 15:01:01,fetch_detail.py,db.netkeiba.com,/horse/2023103437/,200,0.34,1,
2026-08-31 15:01:07,fetch_detail.py,db.netkeiba.com,/horse/2023100603/,200,0.4,1,
2026-08-31 15:01:13,fetch_detail.py,db.netkeiba.com,/horse/2023103461/,200,0.36,1,
2026-08-31 15:01:20,fetch_detail.py,db.netkeiba.com,/horse/2023105358/,200,0.42,1,
2026-08-31 15:01:28,fetch_detail.py,db.netkeiba.com,/horse/2023105375/,200,0.82,1,
2026-08-31 15:01:34,fetch_detail.py,db.netkeiba.com,/horse/2023104885/,200,0.4,1,
2026-08-31 15:01:40,fetch_detail.py,db.netkeiba.com,/horse/2023103757/,200,0.36,1,
2026-08-31 15:01:47,fetch_detail.py,db.netkeiba.com,/horse/2023105300/,200,0.38,1,
2026-08-31 15:01:54,fetch_detail.py,db.netkeiba.com,/horse/2023100938/,200,0.36,1,
2026-08-31 15:02:00,fetch_detail.py,db.netkeiba.com,/horse/2023107229/,200,0.42,1,
2026-08-31 15:02:06,fetch_detail.py,db.netkeiba.com,/horse/2023104406/,200,0.38,1,
2026-08-31 15:02:12,fetch_detail.py,db.netkeiba.com,/horse/2023103462/,200,0.34,1,
2026-08-31 15:02:18,fetch_detail.py,db.netkeiba.com,/horse/2023103695/,200,0.34,1,
2026-08-31 15:02:23,fetch_detail.py,db.netkeiba.com,/horse/2023103457/,200,0.34,1,
2026-08-31 15:02:29,fetch_detail.py,db.netkeiba.com,/horse/2023104399/,200,0.36,1,
2026-08-31 15:02:35,fetch_detail.py,db.netkeiba.com,/horse/2023100913/,200,0.38,1,
2026-08-31 15:02:41,fetch_detail.py,db.netkeiba.com,/horse/2023105335/,200,0.45,1,
2026-08-31 15:02:47,fetch_detail.py,db.netkeiba.com,/horse/2023104387/,200,0.4,1,
2026-08-31 15:02:53,fetch_detail.py,db.netkeiba.com,/horse/2023100627/,200,0.35,1,
2026-08-31 15:03:00,fetch_detail.py,db.netkeiba.com,/horse/2023104418/,200,0.4,1,
2026-08-31 15:03:06,fetch_detail.py,db.netkeiba.com,/horse/2023105296/,200,0.37,1,
2026-08-31 15:03:14,fetch_detail.py,db.netkeiba.com,/horse/2023105789/,200,0.34,1,
2026-08-31 15:03:21,fetch_detail.py,db.netkeiba.com,/horse/2023105383/,200,0.39,1,
2026-08-31 15:03:26,fetch_detail.py,db.netkeiba.com,/horse/2023104690/,200,0.29,1,
2026-08-31 15:03:33,fetch_detail.py,db.netkeiba.com,/horse/2023102916/,200,0.31,1,
2026-08-31 15:03:38,fetch_detail.py,db.netkeiba.com,/horse/2023106716/,200,0.4,1,
2026-08-31 15:03:44,fetch_detail.py,db.netkeiba.com,/horse/2023107278/,200,0.33,1,
2026-08-31 15:03:50,fetch_detail.py,db.netkeiba.com,/horse/2023107238/,200,0.32,1,
2026-08-31 15:03:55,fetch_detail.py,db.netkeiba.com,/horse/2023102906/,200,0.36,1,
2026-08-31 15:04:03,fetch_detail.py,db.netkeiba.com,/horse/2023107004/,200,0.4,1,
2026-08-31 15:04:08,fetch_detail.py,db.netkeiba.com,/horse/2023106188/,200,0.31,1,
2026-08-31 15:04:15,fetch_detail.py,db.netkeiba.com,/horse/2023106148/,200,0.33,1,
2026-08-31 15:04:21,fetch_detail.py,db.netkeiba.com,/horse/2023100069/,200,0.42,1,
2026-08-31 15:04:27,fetch_detail.py,db.netkeiba.com,/horse/2023104552/,200,0.4,1,
2026-08-31 15:04:34,fetch_detail.py,db.netkeiba.com,/horse/2023104374/,200,0.31,1,
2026-08-31 15:04:40,fetch_detail.py,db.netkeiba.com,/horse/2023104380/,200,0.33,1,
2026-08-31 15:04:48,fetch_detail.py,db.netkeiba.com,/horse/2023106281/,200,0.41,1,
2026-08-31 15:04:53,fetch_detail.py,db.netkeiba.com,/horse/2023102808/,200,0.29,1,
2026-08-31 15:05:00,fetch_detail.py,db.netkeiba.com,/horse/2023104389/,200,0.32,1,
2026-08-31 15:05:06,fetch_detail.py,db.netkeiba.com,/horse/2023102172/,200,0.33,1,
2026-08-31 15:05:12,fetch_detail.py,db.netkeiba.com,/horse/2023105349/,200,0.33,1,
2026-08-31 15:05:19,fetch_detail.py,db.netkeiba.com,/horse/2023105593/,200,0.36,1,
2026-08-31 15:05:25,fetch_detail.py,db.netkeiba.com,/horse/2023107248/,200,0.34,1,
2026-08-31 15:05:31,fetch_detail.py,db.netkeiba.com,/horse/2023105371/,200,0.42,1,
2026-08-31 15:05:39,fetch_detail.py,db.netkeiba.com,/horse/2023106285/,200,0.33,1,
2026-08-31 15:05:46,fetch_detail.py,db.netkeiba.com,/horse/2023103531/,200,0.32,1,
2026-08-31 15:05:51,fetch_detail.py,db.netkeiba.com,/horse/2023100497/,200,0.36,1,
2026-08-31 15:05:59,fetch_detail.py,db.netkeiba.com,/horse/2023100804/,200,0.39,1,
2026-08-31 15:06:04,fetch_detail.py,db.netkeiba.com,/horse/2023105898/,200,0.43,1,
2026-08-31 15:06:12,fetch_detail.py,db.netkeiba.com,/horse/2023101702/,200,0.76,1,
2026-08-31 15:06:18,fetch_detail.py,db.netkeiba.com,/horse/2023104402/,200,0.41,1,
2026-08-31 15:06:23,fetch_detail.py,db.netkeiba.com,/horse/2023100732/,200,0.38,1,
2026-08-31 15:06:30,fetch_detail.py,db.netkeiba.com,/horse/2023100718/,200,0.39,1,
2026-08-31 15:06:37,fetch_detail.py,db.netkeiba.com,/horse/2023103075/,200,0.66,1,
2026-08-31 15:06:44,fetch_detail.py,db.netkeiba.com,/horse/2023103372/,200,0.33,1,
2026-08-31 15:06:50,fetch_detail.py,db.netkeiba.com,/horse/2023102088/,200,0.31,1,
2026-08-31 15:06:57,fetch_detail.py,db.netkeiba.com,/horse/2023103580/,200,0.38,1,
2026-08-31 15:07:04,fetch_detail.py,db.netkeiba.com,/horse/2023104405/,200,0.37,1,
2026-08-31 15:07:10,fetch_detail.py,db.netkeiba.com,/horse/2023101575/,200,0.33,1,
2026-08-31 15:07:16,fetch_detail.py,db.netkeiba.com,/horse/2023107164/,200,0.34,1,
2026-08-31 15:07:24,fetch_detail.py,db.netkeiba.com,/horse/2023107039/,200,0.37,1,
2026-08-31 15:07:30,fetch_detail.py,db.netkeiba.com,/horse/2023105216/,200,0.37,1,
2026-08-31 15:07:37,fetch_detail.py,db.netkeiba.com,/horse/2023102954/,200,0.35,1,
2026-08-31 15:07:43,fetch_detail.py,db.netkeiba.com,/horse/2023106795/,200,0.34,1,
2026-08-31 15:07:50,fetch_detail.py,db.netkeiba.com,/horse/2023103427/,200,0.31,1,
2026-08-31 15:07:57,fetch_detail.py,db.netkeiba.com,/horse/2023107105/,200,0.33,1,
2026-08-31 15:08:03,fetch_detail.py,db.netkeiba.com,/horse/2023103386/,200,0.33,1,
2026-08-31 15:08:10,fetch_detail.py,db.netkeiba.com,/horse/2023107297/,200,0.37,1,
2026-08-31 15:08:15,fetch_detail.py,db.netkeiba.com,/horse/2023104401/,200,0.32,1,
2026-08-31 15:08:23,fetch_detail.py,db.netkeiba.com,/horse/2023100107/,200,0.38,1,
2026-08-31 15:08:29,fetch_detail.py,db.netkeiba.com,/horse/2023106615/,200,0.32,1,
2026-08-31 15:08:35,fetch_detail.py,db.netkeiba.com,/horse/2023107341/,200,0.33,1,
2026-08-31 15:08:41,fetch_detail.py,db.netkeiba.com,/horse/2023107227/,200,0.39,1,
2026-08-31 15:08:47,fetch_detail.py,db.netkeiba.com,/horse/2023106617/,200,0.35,1,
2026-08-31 15:08:53,fetch_detail.py,db.netkeiba.com,/horse/2023106625/,200,0.37,1,
2026-08-31 15:08:58,fetch_detail.py,db.netkeiba.com,/horse/2023104600/,200,0.33,1,
2026-08-31 15:09:04,fetch_detail.py,db.netkeiba.com,/horse/2023103516/,200,0.35,1,
2026-08-31 15:09:11,fetch_detail.py,db.netkeiba.com,/horse/2023105793/,200,0.37,1,
2026-08-31 15:09:17,fetch_detail.py,db.netkeiba.com,/horse/2023104327/,200,0.37,1,
2026-08-31 15:09:23,fetch_detail.py,db.netkeiba.com,/horse/2023100972/,200,0.36,1,
2026-08-31 15:09:30,fetch_detail.py,db.netkeiba.com,/horse/2023103402/,200,0.37,1,
2026-08-31 15:09:35,fetch_detail.py,db.netkeiba.com,/horse/2023103903/,200,0.31,1,
2026-08-31 15:09:41,fetch_detail.py,db.netkeiba.com,/horse/2024106121/,200,0.42,1,
2026-08-31 15:09:47,fetch_detail.py,db.netkeiba.com,/horse/2024100428/,200,0.37,1,
2026-08-31 15:09:53,fetch_detail.py,db.netkeiba.com,/horse/2024106601/,200,0.3,1,
2026-08-31 15:10:00,fetch_detail.py,db.netkeiba.com,/horse/2024106612/,200,0.36,1,
2026-08-31 15:10:06,fetch_detail.py,db.netkeiba.com,/horse/2024106508/,200,0.34,1,
2026-08-31 15:10:11,fetch_detail.py,db.netkeiba.com,/horse/2024101781/,200,0.39,1,
2026-08-31 15:10:16,fetch_detail.py,db.netkeiba.com,/horse/2024104585/,200,0.38,1,
2026-08-31 15:10:22,fetch_detail.py,db.netkeiba.com,/horse/2024106970/,200,0.35,1,
2026-08-31 15:10:29,fetch_detail.py,db.netkeiba.com,/horse/2024106928/,200,0.39,1,
2026-08-31 15:10:35,fetch_detail.py,db.netkeiba.com,/horse/2024106927/,200,0.33,1,
2026-08-31 15:10:42,fetch_detail.py,db.netkeiba.com,/horse/2024106181/,200,0.38,1,
2026-08-31 15:10:48,fetch_detail.py,db.netkeiba.com,/horse/2024105493/,200,0.34,1,
2026-08-31 15:10:55,fetch_detail.py,db.netkeiba.com,/horse/2024106354/,200,0.36,1,
2026-08-31 15:11:01,fetch_detail.py,db.netkeiba.com,/horse/2024101927/,200,0.36,1,
2026-08-31 15:11:07,fetch_detail.py,db.netkeiba.com,/horse/2024101734/,200,0.37,1,
2026-08-31 15:11:14,fetch_detail.py,db.netkeiba.com,/horse/2024102338/,200,0.41,1,
2026-08-31 15:11:21,fetch_detail.py,db.netkeiba.com,/horse/2024106395/,200,0.35,1,
2026-08-31 15:11:28,fetch_detail.py,db.netkeiba.com,/horse/2024100037/,200,0.36,1,
2026-08-31 15:11:34,fetch_detail.py,db.netkeiba.com,/horse/2024100731/,200,0.4,1,
2026-08-31 15:11:40,fetch_detail.py,db.netkeiba.com,/horse/2024106605/,200,0.34,1,
2026-08-31 15:11:46,fetch_detail.py,db.netkeiba.com,/horse/2024103472/,200,0.37,1,
2026-08-31 15:11:53,fetch_detail.py,db.netkeiba.com,/horse/2024103456/,200,0.35,1,
2026-08-31 15:12:01,fetch_detail.py,db.netkeiba.com,/horse/2024100046/,200,0.34,1,
2026-08-31 15:12:06,fetch_detail.py,db.netkeiba.com,/horse/2024101771/,200,0.39,1,
2026-08-31 15:12:12,fetch_detail.py,db.netkeiba.com,/horse/2024106186/,200,0.33,1,
2026-08-31 15:12:18,fetch_detail.py,db.netkeiba.com,/horse/2024102310/,200,0.29,1,
2026-08-31 15:12:25,fetch_detail.py,db.netkeiba.com,/horse/2024104340/,200,0.32,1,
2026-08-31 15:12:31,fetch_detail.py,db.netkeiba.com,/horse/2024105812/,200,0.38,1,
2026-08-31 15:12:37,fetch_detail.py,db.netkeiba.com,/horse/2024105835/,200,0.37,1,
2026-08-31 15:12:44,fetch_detail.py,db.netkeiba.com,/horse/2024103457/,200,0.36,1,
2026-08-31 15:12:51,fetch_detail.py,db.netkeiba.com,/horse/2024104451/,200,0.39,1,
2026-08-31 15:12:58,fetch_detail.py,db.netkeiba.com,/horse/2024103466/,200,0.37,1,
2026-08-31 15:13:04,fetch_detail.py,db.netkeiba.com,/horse/2024105116/,200,0.37,1,
2026-08-31 15:13:10,fetch_detail.py,db.netkeiba.com,/horse/2024107196/,200,0.3,1,
2026-08-31 15:13:17,fetch_detail.py,db.netkeiba.com,/horse/2024102356/,200,0.33,1,
2026-08-31 15:13:24,fetch_detail.py,db.netkeiba.com,/horse/2024105856/,200,0.34,1,
2026-08-31 15:13:30,fetch_detail.py,db.netkeiba.com,/horse/2024100031/,200,0.36,1,
2026-08-31 15:13:36,fetch_detail.py,db.netkeiba.com,/horse/2024106565/,200,0.3,1,
2026-08-31 15:13:42,fetch_detail.py,db.netkeiba.com,/horse/2024100444/,200,0.43,1,
2026-08-31 15:13:49,fetch_detail.py,db.netkeiba.com,/horse/2024104348/,200,0.37,1,
2026-08-31 15:13:56,fetch_detail.py,db.netkeiba.com,/horse/2024103441/,200,0.35,1,
2026-08-31 15:14:04,fetch_detail.py,db.netkeiba.com,/horse/2024107155/,200,0.37,1,
2026-08-31 15:14:11,fetch_detail.py,db.netkeiba.com,/horse/2024105911/,200,0.33,1,
2026-08-31 15:14:17,fetch_detail.py,db.netkeiba.com,/horse/2024105108/,200,0.35,1,
2026-08-31 15:14:23,fetch_detail.py,db.netkeiba.com,/horse/2024104953/,200,0.76,1,
2026-08-31 15:14:28,fetch_detail.py,db.netkeiba.com,/horse/2024106192/,200,0.35,1,
2026-08-31 15:14:34,fetch_detail.py,db.netkeiba.com,/horse/2024105431/,200,0.34,1,
2026-08-31 15:14:41,fetch_detail.py,db.netkeiba.com,/horse/2024100022/,200,0.49,1,
2026-08-31 15:14:47,fetch_detail.py,db.netkeiba.com,/horse/2024100424/,200,0.38,1,
2026-08-31 15:14:54,fetch_detail.py,db.netkeiba.com,/horse/2024105878/,200,0.32,1,
2026-08-31 15:14:59,fetch_detail.py,db.netkeiba.com,/horse/2024101308/,200,0.4,1,
2026-08-31 15:15:06,fetch_detail.py,db.netkeiba.com,/horse/2024103470/,200,0.35,1,
2026-08-31 15:15:12,fetch_detail.py,db.netkeiba.com,/horse/2024106663/,200,0.43,1,
2026-08-31 15:15:18,fetch_detail.py,db.netkeiba.com,/horse/2024101991/,200,0.37,1,
2026-08-31 15:15:23,fetch_detail.py,db.netkeiba.com,/horse/2024105964/,200,0.39,1,
2026-08-31 15:15:30,fetch_detail.py,db.netkeiba.com,/horse/2024106558/,200,0.37,1,
2026-08-31 15:15:35,fetch_detail.py,db.netkeiba.com,/horse/2024102521/,200,0.43,1,
2026-08-31 15:15:41,fetch_detail.py,db.netkeiba.com,/horse/2024100992/,200,0.31,1,
2026-08-31 15:15:47,fetch_detail.py,db.netkeiba.com,/horse/2024101690/,200,0.39,1,
2026-08-31 15:15:53,fetch_detail.py,db.netkeiba.com,/horse/2024100017/,200,0.38,1,
2026-08-31 15:15:59,fetch_detail.py,db.netkeiba.com,/horse/2024101975/,200,0.4,1,
2026-08-31 15:16:07,fetch_detail.py,db.netkeiba.com,/horse/2024103476/,200,0.37,1,
2026-08-31 15:16:14,fetch_detail.py,db.netkeiba.com,/horse/2024101203/,200,0.38,1,
2026-08-31 15:16:21,fetch_detail.py,db.netkeiba.com,/horse/2024106615/,200,0.39,1,
2026-08-31 15:16:27,fetch_detail.py,db.netkeiba.com,/horse/2024103447/,200,0.42,1,
2026-08-31 15:16:33,fetch_detail.py,db.netkeiba.com,/horse/2024104576/,200,0.36,1,
2026-08-31 15:16:40,fetch_detail.py,db.netkeiba.com,/horse/2024103463/,200,0.34,1,
2026-08-31 15:16:46,fetch_detail.py,db.netkeiba.com,/horse/2024106874/,200,0.41,1,
2026-08-31 15:16:53,fetch_detail.py,db.netkeiba.com,/horse/2024104321/,200,0.32,1,
2026-08-31 15:16:59,fetch_detail.py,db.netkeiba.com,/horse/2024102231/,200,0.41,1,
2026-08-31 15:17:05,fetch_detail.py,db.netkeiba.com,/horse/2024105869/,200,0.38,1,
2026-08-31 15:17:12,fetch_detail.py,db.netkeiba.com,/horse/2024102271/,200,0.34,1,
2026-08-31 15:17:18,fetch_detail.py,db.netkeiba.com,/horse/2024106453/,200,0.33,1,
2026-08-31 15:17:25,fetch_detail.py,db.netkeiba.com,/horse/2024105118/,200,0.35,1,
2026-08-31 15:17:32,fetch_detail.py,db.netkeiba.com,/horse/2024105153/,200,0.41,1,
2026-08-31 15:17:38,fetch_detail.py,db.netkeiba.com,/horse/2024102941/,200,0.35,1,
2026-08-31 15:17:44,fetch_detail.py,db.netkeiba.com,/horse/2024106219/,200,0.33,1,
2026-08-31 15:17:51,fetch_detail.py,db.netkeiba.com,/horse/2024106649/,200,0.31,1,
2026-08-31 15:17:57,fetch_detail.py,db.netkeiba.com,/horse/2024101078/,200,0.45,1,
